_id,MonthYear,Station,Station_Type,Entry_Exit,Trip
39897,2020-08,Panania Station,Train,Entry,21190
39898,2020-08,Panania Station,Train,Exit,20150
39899,2020-09,Panania Station,Train,Entry,22900
39900,2020-09,Panania Station,Train,Exit,21310
39901,2020-10,Panania Station,Train,Entry,23700
39902,2020-10,Panania Station,Train,Exit,22140
39903,2020-11,Panania Station,Train,Entry,25280
39904,2020-11,Panania Station,Train,Exit,23620
39905,2020-12,Panania Station,Train,Entry,21850
39906,2020-12,Panania Station,Train,Exit,20030
39907,2021-01,Panania Station,Train,Entry,17900
39908,2021-01,Panania Station,Train,Exit,16800
39909,2021-02,Panania Station,Train,Entry,26460
39910,2021-02,Panania Station,Train,Exit,24450
39911,2021-03,Panania Station,Train,Entry,31630
39912,2021-03,Panania Station,Train,Exit,29350
39913,2021-04,Panania Station,Train,Entry,28630
39914,2021-04,Panania Station,Train,Exit,26470
39915,2021-05,Panania Station,Train,Entry,31480
39916,2021-05,Panania Station,Train,Exit,28780
39917,2021-06,Panania Station,Train,Entry,25110
39918,2021-06,Panania Station,Train,Exit,23190
39919,2021-07,Panania Station,Train,Entry,6410
39920,2021-07,Panania Station,Train,Exit,6300
39921,2021-08,Panania Station,Train,Entry,4330
39922,2021-08,Panania Station,Train,Exit,4210
39923,2021-09,Panania Station,Train,Entry,5210
39924,2021-09,Panania Station,Train,Exit,5150
39925,2021-10,Panania Station,Train,Entry,12540
39926,2021-10,Panania Station,Train,Exit,11670
39927,2021-11,Panania Station,Train,Entry,21120
39928,2021-11,Panania Station,Train,Exit,18800
39929,2021-12,Panania Station,Train,Entry,19700
39930,2021-12,Panania Station,Train,Exit,17480
39931,2022-01,Panania Station,Train,Entry,12930
39932,2022-01,Panania Station,Train,Exit,12410
39933,2022-02,Panania Station,Train,Entry,19150
39934,2022-02,Panania Station,Train,Exit,17690
39935,2022-03,Panania Station,Train,Entry,24660
39936,2022-03,Panania Station,Train,Exit,22210
39937,2022-04,Panania Station,Train,Entry,23190
39938,2022-04,Panania Station,Train,Exit,21170
39939,2022-05,Panania Station,Train,Entry,28880
39940,2022-05,Panania Station,Train,Exit,26430
39941,2022-06,Panania Station,Train,Entry,28620
39942,2022-06,Panania Station,Train,Exit,25800
39943,2022-07,Panania Station,Train,Entry,22730
39944,2022-07,Panania Station,Train,Exit,20440
39945,2022-08,Panania Station,Train,Entry,25820
39946,2022-08,Panania Station,Train,Exit,22090
39947,2022-09,Panania Station,Train,Entry,26850
39948,2022-09,Panania Station,Train,Exit,23400
39949,2022-10,Panania Station,Train,Entry,28320
39950,2022-10,Panania Station,Train,Exit,25440
39951,2022-11,Panania Station,Train,Entry,24340
39952,2022-11,Panania Station,Train,Exit,21880
39953,2022-12,Panania Station,Train,Entry,25950
39954,2022-12,Panania Station,Train,Exit,23250
39955,2023-01,Panania Station,Train,Entry,24240
39956,2023-01,Panania Station,Train,Exit,22680
39957,2023-02,Panania Station,Train,Entry,29880
39958,2023-02,Panania Station,Train,Exit,27330
39959,2023-03,Panania Station,Train,Entry,34640
39960,2023-03,Panania Station,Train,Exit,31100
39961,2023-04,Panania Station,Train,Entry,26750
39962,2023-04,Panania Station,Train,Exit,24650
39963,2023-05,Panania Station,Train,Entry,35760
39964,2023-05,Panania Station,Train,Exit,32930
39965,2023-06,Panania Station,Train,Entry,32810
39966,2023-06,Panania Station,Train,Exit,29810
39967,2023-07,Panania Station,Train,Entry,33090
39968,2023-07,Panania Station,Train,Exit,30460
39969,2023-08,Panania Station,Train,Entry,38850
39970,2023-08,Panania Station,Train,Exit,35610
39971,2023-09,Panania Station,Train,Entry,34720
39972,2023-09,Panania Station,Train,Exit,31950
39973,2023-10,Panania Station,Train,Entry,35670
39974,2023-10,Panania Station,Train,Exit,32910
39975,2023-11,Panania Station,Train,Entry,35250
39976,2023-11,Panania Station,Train,Exit,32420
39977,2023-12,Panania Station,Train,Entry,32010
39978,2023-12,Panania Station,Train,Exit,28690
39979,2024-01,Panania Station,Train,Entry,30430
39980,2024-01,Panania Station,Train,Exit,28060
39981,2024-02,Panania Station,Train,Entry,37370
39982,2024-02,Panania Station,Train,Exit,33960
39983,2024-03,Panania Station,Train,Entry,39520
39984,2024-03,Panania Station,Train,Exit,36090
39985,2024-04,Panania Station,Train,Entry,34190
39986,2024-04,Panania Station,Train,Exit,31270
39987,2024-05,Panania Station,Train,Entry,39590
39988,2024-05,Panania Station,Train,Exit,35730
39989,2024-06,Panania Station,Train,Entry,34180
39990,2024-06,Panania Station,Train,Exit,31030
39991,2016-07,Parramatta Station,Train,Entry,806630
39992,2016-07,Parramatta Station,Train,Exit,833480
39993,2016-08,Parramatta Station,Train,Entry,929540
39994,2016-08,Parramatta Station,Train,Exit,967880
39995,2016-09,Parramatta Station,Train,Entry,882680
39996,2016-09,Parramatta Station,Train,Exit,920540
39997,2016-10,Parramatta Station,Train,Entry,853270
39998,2016-10,Parramatta Station,Train,Exit,888280
39999,2016-11,Parramatta Station,Train,Entry,867350
40000,2016-11,Parramatta Station,Train,Exit,908390
40001,2016-12,Parramatta Station,Train,Entry,807230
40002,2016-12,Parramatta Station,Train,Exit,828660
40003,2017-01,Parramatta Station,Train,Entry,724010
40004,2017-01,Parramatta Station,Train,Exit,755390
40005,2017-02,Parramatta Station,Train,Entry,832490
40006,2017-02,Parramatta Station,Train,Exit,869680
40007,2017-03,Parramatta Station,Train,Entry,1021230
40008,2017-03,Parramatta Station,Train,Exit,1068240
40009,2017-04,Parramatta Station,Train,Entry,826830
40010,2017-04,Parramatta Station,Train,Exit,858720
40011,2017-05,Parramatta Station,Train,Entry,997930
40012,2017-05,Parramatta Station,Train,Exit,1047830
40013,2017-06,Parramatta Station,Train,Entry,926320
40014,2017-06,Parramatta Station,Train,Exit,971980
40015,2017-07,Parramatta Station,Train,Entry,960740
40016,2017-07,Parramatta Station,Train,Exit,998710
40017,2017-08,Parramatta Station,Train,Entry,1019910
40018,2017-08,Parramatta Station,Train,Exit,1068990
40019,2017-09,Parramatta Station,Train,Entry,972730
40020,2017-09,Parramatta Station,Train,Exit,1017870
40021,2017-10,Parramatta Station,Train,Entry,996420
40022,2017-10,Parramatta Station,Train,Exit,1044360
40023,2017-11,Parramatta Station,Train,Entry,1020140
40024,2017-11,Parramatta Station,Train,Exit,1068180
40025,2017-12,Parramatta Station,Train,Entry,880980
40026,2017-12,Parramatta Station,Train,Exit,906750
40027,2018-01,Parramatta Station,Train,Entry,873390
40028,2018-01,Parramatta Station,Train,Exit,911400
40029,2018-02,Parramatta Station,Train,Entry,948400
40030,2018-02,Parramatta Station,Train,Exit,987520
40031,2018-03,Parramatta Station,Train,Entry,1114190
40032,2018-03,Parramatta Station,Train,Exit,1151580
40033,2018-04,Parramatta Station,Train,Entry,962400
40034,2018-04,Parramatta Station,Train,Exit,998620
40035,2018-05,Parramatta Station,Train,Entry,1170790
40036,2018-05,Parramatta Station,Train,Exit,1214780
40037,2018-06,Parramatta Station,Train,Entry,1039830
40038,2018-06,Parramatta Station,Train,Exit,1077240
40039,2018-07,Parramatta Station,Train,Entry,1063610
40040,2018-07,Parramatta Station,Train,Exit,1102340
40041,2018-08,Parramatta Station,Train,Entry,1193880
40042,2018-08,Parramatta Station,Train,Exit,1234520
40043,2018-09,Parramatta Station,Train,Entry,1076290
40044,2018-09,Parramatta Station,Train,Exit,1119010
40045,2018-10,Parramatta Station,Train,Entry,1148910
40046,2018-10,Parramatta Station,Train,Exit,1189420
40047,2018-11,Parramatta Station,Train,Entry,1151620
40048,2018-11,Parramatta Station,Train,Exit,1191770
40049,2018-12,Parramatta Station,Train,Entry,985070
40050,2018-12,Parramatta Station,Train,Exit,1012880
40051,2019-01,Parramatta Station,Train,Entry,988350
40052,2019-01,Parramatta Station,Train,Exit,1027950
40053,2019-02,Parramatta Station,Train,Entry,1022670
40054,2019-02,Parramatta Station,Train,Exit,1059850
40055,2019-03,Parramatta Station,Train,Entry,1224550
40056,2019-03,Parramatta Station,Train,Exit,1266790
40057,2019-04,Parramatta Station,Train,Entry,1098420
40058,2019-04,Parramatta Station,Train,Exit,1131250
40059,2019-05,Parramatta Station,Train,Entry,1252290
40060,2019-05,Parramatta Station,Train,Exit,1296120
40061,2019-06,Parramatta Station,Train,Entry,1101200
40062,2019-06,Parramatta Station,Train,Exit,1134910
40063,2019-07,Parramatta Station,Train,Entry,1238750
40064,2019-07,Parramatta Station,Train,Exit,1279980
40065,2019-08,Parramatta Station,Train,Entry,1218110
40066,2019-08,Parramatta Station,Train,Exit,1257520
40067,2019-09,Parramatta Station,Train,Entry,1182810
40068,2019-09,Parramatta Station,Train,Exit,1222160
40069,2019-10,Parramatta Station,Train,Entry,1229450
40070,2019-10,Parramatta Station,Train,Exit,1271080
40071,2019-11,Parramatta Station,Train,Entry,1172310
40072,2019-11,Parramatta Station,Train,Exit,1215600
40073,2019-12,Parramatta Station,Train,Entry,1047360
40074,2019-12,Parramatta Station,Train,Exit,1071080
40075,2020-01,Parramatta Station,Train,Entry,1010290
40076,2020-01,Parramatta Station,Train,Exit,1050020
40077,2020-02,Parramatta Station,Train,Entry,1102510
40078,2020-02,Parramatta Station,Train,Exit,1137860
40079,2020-03,Parramatta Station,Train,Entry,881980
40080,2020-03,Parramatta Station,Train,Exit,907800
40081,2020-04,Parramatta Station,Train,Entry,215740
40082,2020-04,Parramatta Station,Train,Exit,223490
40083,2020-05,Parramatta Station,Train,Entry,352260
40084,2020-05,Parramatta Station,Train,Exit,363880
40085,2020-06,Parramatta Station,Train,Entry,494310
40086,2020-06,Parramatta Station,Train,Exit,510840
40087,2020-07,Parramatta Station,Train,Entry,555380
40088,2020-07,Parramatta Station,Train,Exit,571390
40089,2020-08,Parramatta Station,Train,Entry,483880
40090,2020-08,Parramatta Station,Train,Exit,499280
40091,2020-09,Parramatta Station,Train,Entry,550730
40092,2020-09,Parramatta Station,Train,Exit,565510
40093,2020-10,Parramatta Station,Train,Entry,579200
40094,2020-10,Parramatta Station,Train,Exit,592540
40095,2020-11,Parramatta Station,Train,Entry,590790
40096,2020-11,Parramatta Station,Train,Exit,608450
40097,2020-12,Parramatta Station,Train,Entry,607520
40098,2020-12,Parramatta Station,Train,Exit,622880
40099,2021-01,Parramatta Station,Train,Entry,472670
40100,2021-01,Parramatta Station,Train,Exit,482160
40101,2021-02,Parramatta Station,Train,Entry,609060
40102,2021-02,Parramatta Station,Train,Exit,627030
40103,2021-03,Parramatta Station,Train,Entry,730020
40104,2021-03,Parramatta Station,Train,Exit,751200
40105,2021-04,Parramatta Station,Train,Entry,722190
40106,2021-04,Parramatta Station,Train,Exit,737010
40107,2021-05,Parramatta Station,Train,Entry,753110
40108,2021-05,Parramatta Station,Train,Exit,773230
40109,2021-06,Parramatta Station,Train,Entry,632480
40110,2021-06,Parramatta Station,Train,Exit,648650
40111,2021-07,Parramatta Station,Train,Entry,197080
40112,2021-07,Parramatta Station,Train,Exit,200300
40113,2021-08,Parramatta Station,Train,Entry,127810
40114,2021-08,Parramatta Station,Train,Exit,129470
40115,2021-09,Parramatta Station,Train,Entry,144020
40116,2021-09,Parramatta Station,Train,Exit,145110
40117,2021-10,Parramatta Station,Train,Entry,316770
40118,2021-10,Parramatta Station,Train,Exit,323140
40119,2021-11,Parramatta Station,Train,Entry,505090
40120,2021-11,Parramatta Station,Train,Exit,518460
40121,2021-12,Parramatta Station,Train,Entry,478330
40122,2021-12,Parramatta Station,Train,Exit,485140
40123,2022-01,Parramatta Station,Train,Entry,319010
40124,2022-01,Parramatta Station,Train,Exit,323360
40125,2022-02,Parramatta Station,Train,Entry,412590
40126,2022-02,Parramatta Station,Train,Exit,420690
40127,2022-03,Parramatta Station,Train,Entry,567110
40128,2022-03,Parramatta Station,Train,Exit,584140
40129,2022-04,Parramatta Station,Train,Entry,585400
40130,2022-04,Parramatta Station,Train,Exit,597420
40131,2022-05,Parramatta Station,Train,Entry,701810
40132,2022-05,Parramatta Station,Train,Exit,714380
40133,2022-06,Parramatta Station,Train,Entry,699170
40134,2022-06,Parramatta Station,Train,Exit,709970
40135,2022-07,Parramatta Station,Train,Entry,627030
40136,2022-07,Parramatta Station,Train,Exit,634900
40137,2022-08,Parramatta Station,Train,Entry,662820
40138,2022-08,Parramatta Station,Train,Exit,670220
40139,2022-09,Parramatta Station,Train,Entry,668240
40140,2022-09,Parramatta Station,Train,Exit,682380
40141,2022-10,Parramatta Station,Train,Entry,730950
40142,2022-10,Parramatta Station,Train,Exit,739760
40143,2022-11,Parramatta Station,Train,Entry,622020
40144,2022-11,Parramatta Station,Train,Exit,627190
40145,2022-12,Parramatta Station,Train,Entry,689720
40146,2022-12,Parramatta Station,Train,Exit,692890
40147,2023-01,Parramatta Station,Train,Entry,674430
40148,2023-01,Parramatta Station,Train,Exit,689010
40149,2023-02,Parramatta Station,Train,Entry,787070
40150,2023-02,Parramatta Station,Train,Exit,800430
40151,2023-03,Parramatta Station,Train,Entry,924770
40152,2023-03,Parramatta Station,Train,Exit,952730
40153,2023-04,Parramatta Station,Train,Entry,747870
40154,2023-04,Parramatta Station,Train,Exit,756190
40155,2023-05,Parramatta Station,Train,Entry,965940
40156,2023-05,Parramatta Station,Train,Exit,981090
40157,2023-06,Parramatta Station,Train,Entry,898070
40158,2023-06,Parramatta Station,Train,Exit,914170
40159,2023-07,Parramatta Station,Train,Entry,880810
40160,2023-07,Parramatta Station,Train,Exit,897270
40161,2023-08,Parramatta Station,Train,Entry,1041810
40162,2023-08,Parramatta Station,Train,Exit,1058970
40163,2023-09,Parramatta Station,Train,Entry,953830
40164,2023-09,Parramatta Station,Train,Exit,964970
40165,2023-10,Parramatta Station,Train,Entry,988280
40166,2023-10,Parramatta Station,Train,Exit,1000130
40167,2023-11,Parramatta Station,Train,Entry,941160
40168,2023-11,Parramatta Station,Train,Exit,959830
40169,2023-12,Parramatta Station,Train,Entry,850890
40170,2023-12,Parramatta Station,Train,Exit,853690
40171,2024-01,Parramatta Station,Train,Entry,815690
40172,2024-01,Parramatta Station,Train,Exit,830140
40173,2024-02,Parramatta Station,Train,Entry,963260
40174,2024-02,Parramatta Station,Train,Exit,977510
40175,2024-03,Parramatta Station,Train,Entry,1046510
40176,2024-03,Parramatta Station,Train,Exit,1062190
40177,2024-04,Parramatta Station,Train,Entry,910460
40178,2024-04,Parramatta Station,Train,Exit,924670
40179,2024-05,Parramatta Station,Train,Entry,1078890
40180,2024-05,Parramatta Station,Train,Exit,1093490
40181,2024-06,Parramatta Station,Train,Entry,914630
40182,2024-06,Parramatta Station,Train,Exit,927900
40183,2016-07,Paterson Station,Train,Entry,120
40184,2016-07,Paterson Station,Train,Exit,90
40185,2016-08,Paterson Station,Train,Entry,130
40186,2016-08,Paterson Station,Train,Exit,100
40187,2016-09,Paterson Station,Train,Entry,140
40188,2016-09,Paterson Station,Train,Exit,110
40189,2016-10,Paterson Station,Train,Entry,160
40190,2016-10,Paterson Station,Train,Exit,140
40191,2016-11,Paterson Station,Train,Entry,190
40192,2016-11,Paterson Station,Train,Exit,160
40193,2016-12,Paterson Station,Train,Entry,120
40194,2016-12,Paterson Station,Train,Exit,110
40195,2017-01,Paterson Station,Train,Entry,150
40196,2017-01,Paterson Station,Train,Exit,120
40197,2017-02,Paterson Station,Train,Entry,120
40198,2017-02,Paterson Station,Train,Exit,90
40199,2017-03,Paterson Station,Train,Entry,180
40200,2017-03,Paterson Station,Train,Exit,130
40201,2017-04,Paterson Station,Train,Entry,150
40202,2017-04,Paterson Station,Train,Exit,120
40203,2017-05,Paterson Station,Train,Entry,220
40204,2017-05,Paterson Station,Train,Exit,160
40205,2017-06,Paterson Station,Train,Entry,170
40206,2017-06,Paterson Station,Train,Exit,130
40207,2017-07,Paterson Station,Train,Entry,170
40208,2017-07,Paterson Station,Train,Exit,130
40209,2017-08,Paterson Station,Train,Entry,200
40210,2017-08,Paterson Station,Train,Exit,150
40211,2017-09,Paterson Station,Train,Entry,200
40212,2017-09,Paterson Station,Train,Exit,160
40213,2017-10,Paterson Station,Train,Entry,150
40214,2017-10,Paterson Station,Train,Exit,130
40215,2017-11,Paterson Station,Train,Entry,130
40216,2017-11,Paterson Station,Train,Exit,150
40217,2017-12,Paterson Station,Train,Entry,170
40218,2017-12,Paterson Station,Train,Exit,150
40219,2018-01,Paterson Station,Train,Entry,160
40220,2018-01,Paterson Station,Train,Exit,170
40221,2018-02,Paterson Station,Train,Entry,150
40222,2018-02,Paterson Station,Train,Exit,130
40223,2018-03,Paterson Station,Train,Entry,200
40224,2018-03,Paterson Station,Train,Exit,160
40225,2018-04,Paterson Station,Train,Entry,170
40226,2018-04,Paterson Station,Train,Exit,240
40227,2018-05,Paterson Station,Train,Entry,180
40228,2018-05,Paterson Station,Train,Exit,190
40229,2018-06,Paterson Station,Train,Entry,140
40230,2018-06,Paterson Station,Train,Exit,140
40231,2018-07,Paterson Station,Train,Entry,210
40232,2018-07,Paterson Station,Train,Exit,180
40233,2018-08,Paterson Station,Train,Entry,170
40234,2018-08,Paterson Station,Train,Exit,180
40235,2018-09,Paterson Station,Train,Entry,140
40236,2018-09,Paterson Station,Train,Exit,140
40237,2018-10,Paterson Station,Train,Entry,140
40238,2018-10,Paterson Station,Train,Exit,130
40239,2018-11,Paterson Station,Train,Entry,140
40240,2018-11,Paterson Station,Train,Exit,140
40241,2018-12,Paterson Station,Train,Entry,170
40242,2018-12,Paterson Station,Train,Exit,130
40243,2019-01,Paterson Station,Train,Entry,160
40244,2019-01,Paterson Station,Train,Exit,140
40245,2019-02,Paterson Station,Train,Entry,180
40246,2019-02,Paterson Station,Train,Exit,170
40247,2019-03,Paterson Station,Train,Entry,200
40248,2019-03,Paterson Station,Train,Exit,190
40249,2019-04,Paterson Station,Train,Entry,170
40250,2019-04,Paterson Station,Train,Exit,140
40251,2019-05,Paterson Station,Train,Entry,200
40252,2019-05,Paterson Station,Train,Exit,170
40253,2019-06,Paterson Station,Train,Entry,140
40254,2019-06,Paterson Station,Train,Exit,120
40255,2019-07,Paterson Station,Train,Entry,130
40256,2019-07,Paterson Station,Train,Exit,100
40257,2019-08,Paterson Station,Train,Entry,160
40258,2019-08,Paterson Station,Train,Exit,130
40259,2019-09,Paterson Station,Train,Entry,130
40260,2019-09,Paterson Station,Train,Exit,120
40261,2019-10,Paterson Station,Train,Entry,170
40262,2019-10,Paterson Station,Train,Exit,130
40263,2019-11,Paterson Station,Train,Entry,130
40264,2019-11,Paterson Station,Train,Exit,120
40265,2019-12,Paterson Station,Train,Entry,150
40266,2019-12,Paterson Station,Train,Exit,110
40267,2020-01,Paterson Station,Train,Entry,140
40268,2020-01,Paterson Station,Train,Exit,110
40269,2020-02,Paterson Station,Train,Entry,170
40270,2020-02,Paterson Station,Train,Exit,130
40271,2020-03,Paterson Station,Train,Entry,130
40272,2020-03,Paterson Station,Train,Exit,120
40273,2020-04,Paterson Station,Train,Entry,Less than 50
40274,2020-04,Paterson Station,Train,Exit,Less than 50
40275,2020-05,Paterson Station,Train,Entry,60
40276,2020-05,Paterson Station,Train,Exit,Less than 50
40277,2020-06,Paterson Station,Train,Entry,110
40278,2020-06,Paterson Station,Train,Exit,80
40279,2020-07,Paterson Station,Train,Entry,110
